[17:31:36.435780877] Interval 15 -> Attempted: 27, Successful: 0
[17:37:40.519555668] Interval 15 -> Attempted: 27, Successful: 0
[17:37:40.519558119] Interval 30 -> Attempted: 4, Successful: 0
[17:37:40.519559025] Interval 60 -> Attempted: 1, Successful: 0
[17:37:40.519559466] Interval 150 -> Attempted: 0, Successful: 0
[17:37:41.019543156] Interval 15 -> Attempted: 27, Successful: 0
[17:37:41.019545735] Interval 30 -> Attempted: 4, Successful: 0
[17:37:41.020024095] Interval 60 -> Attempted: 1, Successful: 1
[17:37:41.020025824] Interval 150 -> Attempted: 0, Successful: 0
[17:37:41.521409050] Interval 15 -> Attempted: 27, Successful: 11
[17:37:41.521412117] Interval 30 -> Attempted: 4, Successful: 0
[17:37:41.521725226] Interval 60 -> Attempted: 1, Successful: 1
[17:37:41.521726388] Interval 150 -> Attempted: 0, Successful: 0
[17:37:42.019622784] Interval 15 -> Attempted: 27, Successful: 2
[17:37:42.019625424] Interval 30 -> Attempted: 4, Successful: 0
[17:37:42.019999091] Interval 60 -> Attempted: 1, Successful: 1
[17:37:42.020000311] Interval 150 -> Attempted: 0, Successful: 0
[17:37:42.519573220] Interval 15 -> Attempted: 27, Successful: 0
[17:37:42.519575332] Interval 30 -> Attempted: 4, Successful: 0
[17:37:42.520040944] Interval 60 -> Attempted: 1, Successful: 1
[17:37:42.520042186] Interval 150 -> Attempted: 0, Successful: 0
[17:37:43.019516597] Interval 15 -> Attempted: 27, Successful: 0
[17:37:43.019519139] Interval 30 -> Attempted: 4, Successful: 0
[17:37:43.019534833] Interval 60 -> Attempted: 1, Successful: 0
[17:37:43.019535358] Interval 150 -> Attempted: 0, Successful: 0
[17:37:43.519494574] Interval 15 -> Attempted: 27, Successful: 0
[17:37:43.519497407] Interval 30 -> Attempted: 4, Successful: 0
[17:37:43.519512459] Interval 60 -> Attempted: 1, Successful: 0
[17:37:43.519512996] Interval 150 -> Attempted: 0, Successful: 0
[17:37:44.019544205] Interval 15 -> Attempted: 27, Successful: 0
[17:37:44.019546807] Interval 30 -> Attempted: 4, Successful: 0
[17:37:44.019558228] Interval 60 -> Attempted: 1, Successful: 0
[17:37:44.019558771] Interval 150 -> Attempted: 0, Successful: 0
[17:37:44.519344522] Interval 15 -> Attempted: 27, Successful: 0
[17:37:44.519347460] Interval 30 -> Attempted: 4, Successful: 0
[17:37:44.519349746] Interval 60 -> Attempted: 1, Successful: 0
[17:37:44.519350207] Interval 150 -> Attempted: 0, Successful: 0
[17:37:45.019580810] Interval 15 -> Attempted: 27, Successful: 0
[17:37:45.019583977] Interval 30 -> Attempted: 4, Successful: 0
[17:37:45.019586093] Interval 60 -> Attempted: 1, Successful: 0
[17:37:45.019586553] Interval 150 -> Attempted: 0, Successful: 0
[17:37:45.519469689] Interval 15 -> Attempted: 27, Successful: 0
[17:37:45.519473394] Interval 30 -> Attempted: 4, Successful: 0
[17:37:45.519475469] Interval 60 -> Attempted: 1, Successful: 0
[17:37:45.519475896] Interval 150 -> Attempted: 0, Successful: 0
[17:37:46.021365785] Interval 15 -> Attempted: 27, Successful: 7
[17:37:46.021370113] Interval 30 -> Attempted: 4, Successful: 0
[17:37:46.021371481] Interval 60 -> Attempted: 1, Successful: 0
[17:37:46.021371985] Interval 150 -> Attempted: 0, Successful: 0
[17:37:46.520275256] Interval 15 -> Attempted: 27, Successful: 6
[17:37:46.520279198] Interval 30 -> Attempted: 4, Successful: 0
[17:37:46.520280709] Interval 60 -> Attempted: 1, Successful: 0
[17:37:46.520281187] Interval 150 -> Attempted: 0, Successful: 0
[17:37:47.020102216] Interval 15 -> Attempted: 27, Successful: 6
[17:37:47.020106724] Interval 30 -> Attempted: 4, Successful: 0
[17:37:47.020110290] Interval 60 -> Attempted: 1, Successful: 0
[17:37:47.020110734] Interval 150 -> Attempted: 0, Successful: 0
[17:37:47.519356619] Interval 15 -> Attempted: 27, Successful: 0
[17:37:47.519359927] Interval 30 -> Attempted: 4, Successful: 0
[17:37:47.519367812] Interval 60 -> Attempted: 1, Successful: 0
[17:37:47.519368324] Interval 150 -> Attempted: 0, Successful: 0
[17:37:48.019325881] Interval 15 -> Attempted: 27, Successful: 0
[17:37:48.019328271] Interval 30 -> Attempted: 4, Successful: 0
[17:37:48.019340791] Interval 60 -> Attempted: 1, Successful: 0
[17:37:48.019341285] Interval 150 -> Attempted: 0, Successful: 0
[17:37:48.519589462] Interval 15 -> Attempted: 27, Successful: 0
[17:37:48.519614615] Interval 30 -> Attempted: 4, Successful: 0
[17:37:48.520081019] Interval 60 -> Attempted: 1, Successful: 1
[17:37:48.520082222] Interval 150 -> Attempted: 0, Successful: 0
[17:37:49.019350661] Interval 15 -> Attempted: 27, Successful: 0
[17:37:49.019364966] Interval 30 -> Attempted: 4, Successful: 0
[17:37:49.019815020] Interval 60 -> Attempted: 1, Successful: 1
[17:37:49.019816239] Interval 150 -> Attempted: 0, Successful: 0
[17:37:49.519393775] Interval 15 -> Attempted: 27, Successful: 0
[17:37:49.519418433] Interval 30 -> Attempted: 4, Successful: 0
[17:37:49.519428706] Interval 60 -> Attempted: 1, Successful: 0
[17:37:49.519429569] Interval 150 -> Attempted: 0, Successful: 0
[17:37:50.019327627] Interval 15 -> Attempted: 27, Successful: 0
[17:37:50.019352026] Interval 30 -> Attempted: 4, Successful: 0
[17:37:50.019803857] Interval 60 -> Attempted: 1, Successful: 1
[17:37:50.019805141] Interval 150 -> Attempted: 0, Successful: 0
[17:37:50.522934595] Interval 15 -> Attempted: 37, Successful: 13
[17:37:50.522966142] Interval 30 -> Attempted: 4, Successful: 0
[17:37:50.522967489] Interval 60 -> Attempted: 1, Successful: 0
[17:37:50.522967981] Interval 150 -> Attempted: 0, Successful: 0
[17:37:51.019549207] Interval 15 -> Attempted: 27, Successful: 0
[17:37:51.019571160] Interval 30 -> Attempted: 4, Successful: 0
[17:37:51.019575272] Interval 60 -> Attempted: 1, Successful: 0
[17:37:51.019575702] Interval 150 -> Attempted: 0, Successful: 0
[17:37:51.519649699] Interval 15 -> Attempted: 27, Successful: 1
[17:37:51.519672266] Interval 30 -> Attempted: 4, Successful: 0
[17:37:51.519677467] Interval 60 -> Attempted: 1, Successful: 0
[17:37:51.519677991] Interval 150 -> Attempted: 0, Successful: 0
[17:37:52.022630088] Interval 15 -> Attempted: 27, Successful: 21
[17:37:52.023577020] Interval 30 -> Attempted: 4, Successful: 3
[17:37:52.023584473] Interval 60 -> Attempted: 1, Successful: 0
[17:37:52.023585125] Interval 150 -> Attempted: 0, Successful: 0
[17:37:52.536794355] Interval 15 -> Attempted: 27, Successful: 16
[17:37:52.537013488] Interval 30 -> Attempted: 4, Successful: 1
[17:37:52.537015707] Interval 60 -> Attempted: 1, Successful: 0
[17:37:52.537016461] Interval 150 -> Attempted: 0, Successful: 0
[17:37:53.019332100] Interval 15 -> Attempted: 27, Successful: 0
[17:37:53.019751931] Interval 30 -> Attempted: 4, Successful: 3
[17:37:53.019753514] Interval 60 -> Attempted: 0, Successful: 0
[17:37:53.019754374] Interval 150 -> Attempted: 0, Successful: 0
[17:37:53.519532394] Interval 15 -> Attempted: 27, Successful: 0
[17:37:53.519974684] Interval 30 -> Attempted: 4, Successful: 4
[17:37:53.519976246] Interval 60 -> Attempted: 0, Successful: 0
[17:37:53.519976745] Interval 150 -> Attempted: 0, Successful: 0
[17:37:54.020302517] Interval 15 -> Attempted: 27, Successful: 0
[17:37:54.020506368] Interval 30 -> Attempted: 4, Successful: 1
[17:37:54.020507987] Interval 60 -> Attempted: 0, Successful: 0
[17:37:54.020508459] Interval 150 -> Attempted: 0, Successful: 0
[17:37:54.519356199] Interval 15 -> Attempted: 27, Successful: 0
[17:37:54.519395102] Interval 30 -> Attempted: 4, Successful: 0
[17:37:54.519395927] Interval 60 -> Attempted: 0, Successful: 0
[17:37:54.519396340] Interval 150 -> Attempted: 0, Successful: 0
[17:37:55.020392556] Interval 15 -> Attempted: 27, Successful: 0
[17:37:55.020415566] Interval 30 -> Attempted: 4, Successful: 0
[17:37:55.020416497] Interval 60 -> Attempted: 0, Successful: 0
[17:37:55.020417109] Interval 150 -> Attempted: 0, Successful: 0
[17:37:55.519722445] Interval 15 -> Attempted: 27, Successful: 0
[17:37:55.519746255] Interval 30 -> Attempted: 4, Successful: 0
[17:37:55.519747172] Interval 60 -> Attempted: 0, Successful: 0
[17:37:55.519747622] Interval 150 -> Attempted: 0, Successful: 0
[17:37:56.019401003] Interval 15 -> Attempted: 27, Successful: 0
[17:37:56.019410195] Interval 30 -> Attempted: 4, Successful: 0
[17:37:56.019410918] Interval 60 -> Attempted: 0, Successful: 0
[17:37:56.019411344] Interval 150 -> Attempted: 0, Successful: 0
[17:37:56.521177825] Interval 15 -> Attempted: 27, Successful: 11
[17:37:56.521189568] Interval 30 -> Attempted: 4, Successful: 0
[17:37:56.521190327] Interval 60 -> Attempted: 0, Successful: 0
[17:37:56.521190854] Interval 150 -> Attempted: 0, Successful: 0
[17:37:57.020430662] Interval 15 -> Attempted: 27, Successful: 7
[17:37:57.020558304] Interval 30 -> Attempted: 4, Successful: 1
[17:37:57.020559517] Interval 60 -> Attempted: 0, Successful: 0
[17:37:57.020559971] Interval 150 -> Attempted: 0, Successful: 0
[17:37:57.519543112] Interval 15 -> Attempted: 27, Successful: 0
[17:37:57.519911102] Interval 30 -> Attempted: 4, Successful: 3
[17:37:57.519912383] Interval 60 -> Attempted: 0, Successful: 0
[17:37:57.519912937] Interval 150 -> Attempted: 0, Successful: 0
[17:37:58.019397954] Interval 15 -> Attempted: 27, Successful: 0
[17:37:58.019789031] Interval 30 -> Attempted: 4, Successful: 3
[17:37:58.019790690] Interval 60 -> Attempted: 0, Successful: 0
[17:37:58.019791141] Interval 150 -> Attempted: 0, Successful: 0
[17:37:58.519546006] Interval 15 -> Attempted: 27, Successful: 0
[17:37:58.519562514] Interval 30 -> Attempted: 4, Successful: 0
[17:37:58.519563370] Interval 60 -> Attempted: 0, Successful: 0
[17:37:58.519563841] Interval 150 -> Attempted: 0, Successful: 0
[17:37:59.019281363] Interval 15 -> Attempted: 27, Successful: 0
[17:37:59.019298378] Interval 30 -> Attempted: 4, Successful: 0
[17:37:59.019299153] Interval 60 -> Attempted: 0, Successful: 0
[17:37:59.019299578] Interval 150 -> Attempted: 0, Successful: 0
[17:37:59.519307690] Interval 15 -> Attempted: 27, Successful: 0
[17:37:59.519328218] Interval 30 -> Attempted: 4, Successful: 0
[17:37:59.519329108] Interval 60 -> Attempted: 0, Successful: 0
[17:37:59.519329556] Interval 150 -> Attempted: 0, Successful: 0
[17:38:00.020095802] Interval 15 -> Attempted: 27, Successful: 0
[17:38:00.020455656] Interval 30 -> Attempted: 4, Successful: 1
[17:38:00.020457696] Interval 60 -> Attempted: 0, Successful: 0
[17:38:00.020458602] Interval 150 -> Attempted: 0, Successful: 0
[17:38:00.519507036] Interval 15 -> Attempted: 27, Successful: 0
[17:38:00.519746954] Interval 30 -> Attempted: 4, Successful: 1
[17:38:00.519748481] Interval 60 -> Attempted: 0, Successful: 0
[17:38:00.519749027] Interval 150 -> Attempted: 0, Successful: 0
[17:38:01.021630018] Interval 15 -> Attempted: 27, Successful: 9
[17:38:01.021637721] Interval 30 -> Attempted: 4, Successful: 0
[17:38:01.021638526] Interval 60 -> Attempted: 0, Successful: 0
[17:38:01.021638946] Interval 150 -> Attempted: 0, Successful: 0
[17:38:01.521725679] Interval 15 -> Attempted: 27, Successful: 15
[17:38:01.521731671] Interval 30 -> Attempted: 4, Successful: 0
[17:38:01.521732378] Interval 60 -> Attempted: 0, Successful: 0
[17:38:01.521733118] Interval 150 -> Attempted: 0, Successful: 0
[17:38:02.021695235] Interval 15 -> Attempted: 27, Successful: 17
[17:38:02.021700171] Interval 30 -> Attempted: 4, Successful: 0
[17:38:02.021700861] Interval 60 -> Attempted: 0, Successful: 0
[17:38:02.021701304] Interval 150 -> Attempted: 0, Successful: 0
[17:38:02.521064168] Interval 15 -> Attempted: 27, Successful: 14
[17:38:02.521067822] Interval 30 -> Attempted: 4, Successful: 0
[17:38:02.521068645] Interval 60 -> Attempted: 0, Successful: 0
[17:38:02.521069063] Interval 150 -> Attempted: 0, Successful: 0
[17:38:03.020881392] Interval 15 -> Attempted: 27, Successful: 19
[17:38:03.020884498] Interval 30 -> Attempted: 4, Successful: 0
[17:38:03.020885279] Interval 60 -> Attempted: 0, Successful: 0
[17:38:03.020885710] Interval 150 -> Attempted: 0, Successful: 0
[17:38:03.519557058] Interval 15 -> Attempted: 27, Successful: 0
[17:38:03.519559432] Interval 30 -> Attempted: 4, Successful: 0
[17:38:03.519560214] Interval 60 -> Attempted: 0, Successful: 0
[17:38:03.519560626] Interval 150 -> Attempted: 0, Successful: 0
[17:38:04.019367759] Interval 15 -> Attempted: 27, Successful: 0
[17:38:04.019381693] Interval 30 -> Attempted: 4, Successful: 0
[17:38:04.019382416] Interval 60 -> Attempted: 0, Successful: 0
[17:38:04.019382813] Interval 150 -> Attempted: 0, Successful: 0
[17:38:04.519382255] Interval 15 -> Attempted: 27, Successful: 0
[17:38:04.519735739] Interval 30 -> Attempted: 4, Successful: 2
[17:38:04.519737672] Interval 60 -> Attempted: 0, Successful: 0
[17:38:04.519738127] Interval 150 -> Attempted: 0, Successful: 0
[17:38:05.019750779] Interval 15 -> Attempted: 27, Successful: 0
[17:38:05.019759624] Interval 30 -> Attempted: 4, Successful: 0
[17:38:05.019760388] Interval 60 -> Attempted: 0, Successful: 0
[17:38:05.019760791] Interval 150 -> Attempted: 0, Successful: 0
[17:38:05.522765786] Interval 15 -> Attempted: 37, Successful: 13
[17:38:05.524641861] Interval 30 -> Attempted: 31, Successful: 7
[17:38:05.524643766] Interval 60 -> Attempted: 0, Successful: 0
[17:38:05.524644359] Interval 150 -> Attempted: 0, Successful: 0
[17:38:06.019549386] Interval 15 -> Attempted: 27, Successful: 0
[17:38:06.019551896] Interval 30 -> Attempted: 4, Successful: 0
[17:38:06.019552525] Interval 60 -> Attempted: 0, Successful: 0
[17:38:06.019552936] Interval 150 -> Attempted: 0, Successful: 0
[17:38:06.519771015] Interval 15 -> Attempted: 27, Successful: 1
[17:38:06.519773928] Interval 30 -> Attempted: 4, Successful: 0
[17:38:06.519774776] Interval 60 -> Attempted: 0, Successful: 0
[17:38:06.519775242] Interval 150 -> Attempted: 0, Successful: 0
[17:38:07.022734767] Interval 15 -> Attempted: 27, Successful: 21
[17:38:07.022737979] Interval 30 -> Attempted: 4, Successful: 0
[17:38:07.022738719] Interval 60 -> Attempted: 0, Successful: 0
[17:38:07.022739428] Interval 150 -> Attempted: 0, Successful: 0
[17:38:07.521659107] Interval 15 -> Attempted: 27, Successful: 16
[17:38:07.521662090] Interval 30 -> Attempted: 4, Successful: 0
[17:38:07.521662903] Interval 60 -> Attempted: 0, Successful: 0
[17:38:07.521663394] Interval 150 -> Attempted: 0, Successful: 0
[17:38:08.019446214] Interval 15 -> Attempted: 27, Successful: 0
[17:38:08.019448854] Interval 30 -> Attempted: 4, Successful: 0
[17:38:08.019449491] Interval 60 -> Attempted: 0, Successful: 0
[17:38:08.019449871] Interval 150 -> Attempted: 0, Successful: 0
[17:38:08.519331898] Interval 15 -> Attempted: 27, Successful: 0
[17:38:08.519334411] Interval 30 -> Attempted: 4, Successful: 0
[17:38:08.519335107] Interval 60 -> Attempted: 0, Successful: 0
[17:38:08.519335771] Interval 150 -> Attempted: 0, Successful: 0
[17:38:09.019547745] Interval 15 -> Attempted: 27, Successful: 0
[17:38:09.019550555] Interval 30 -> Attempted: 4, Successful: 0
[17:38:09.019551124] Interval 60 -> Attempted: 0, Successful: 0
[17:38:09.019551562] Interval 150 -> Attempted: 0, Successful: 0
[17:38:09.519749207] Interval 15 -> Attempted: 27, Successful: 0
[17:38:09.519751607] Interval 30 -> Attempted: 4, Successful: 0
[17:38:09.519752267] Interval 60 -> Attempted: 0, Successful: 0
[17:38:09.519752954] Interval 150 -> Attempted: 0, Successful: 0
[17:38:10.019315541] Interval 15 -> Attempted: 27, Successful: 0
[17:38:10.019317940] Interval 30 -> Attempted: 4, Successful: 0
[17:38:10.019318631] Interval 60 -> Attempted: 0, Successful: 0
[17:38:10.019319085] Interval 150 -> Attempted: 0, Successful: 0
[17:38:10.519688756] Interval 15 -> Attempted: 27, Successful: 0
[17:38:10.519691284] Interval 30 -> Attempted: 4, Successful: 0
[17:38:10.519691928] Interval 60 -> Attempted: 0, Successful: 0
[17:38:10.519692387] Interval 150 -> Attempted: 0, Successful: 0
[17:38:11.019338444] Interval 15 -> Attempted: 27, Successful: 0
[17:38:11.019340954] Interval 30 -> Attempted: 4, Successful: 0
[17:38:11.019341624] Interval 60 -> Attempted: 0, Successful: 0
[17:38:11.019342020] Interval 150 -> Attempted: 0, Successful: 0
[17:38:11.521093947] Interval 15 -> Attempted: 27, Successful: 11
[17:38:11.521096759] Interval 30 -> Attempted: 4, Successful: 0
[17:38:11.521097509] Interval 60 -> Attempted: 0, Successful: 0
[17:38:11.521097966] Interval 150 -> Attempted: 0, Successful: 0
[17:38:12.019953829] Interval 15 -> Attempted: 27, Successful: 3
[17:38:12.019956718] Interval 30 -> Attempted: 4, Successful: 0
[17:38:12.019957459] Interval 60 -> Attempted: 0, Successful: 0
[17:38:12.019957870] Interval 150 -> Attempted: 0, Successful: 0
[17:38:12.519292991] Interval 15 -> Attempted: 27, Successful: 0
[17:38:12.519295089] Interval 30 -> Attempted: 4, Successful: 0
[17:38:12.519295799] Interval 60 -> Attempted: 0, Successful: 0
[17:38:12.519296306] Interval 150 -> Attempted: 0, Successful: 0
[17:38:13.019520655] Interval 15 -> Attempted: 27, Successful: 0
[17:38:13.019523501] Interval 30 -> Attempted: 4, Successful: 0
[17:38:13.019524137] Interval 60 -> Attempted: 0, Successful: 0
[17:38:13.019524557] Interval 150 -> Attempted: 0, Successful: 0
[17:38:13.519297232] Interval 15 -> Attempted: 27, Successful: 0
[17:38:13.519300244] Interval 30 -> Attempted: 4, Successful: 0
[17:38:13.519300918] Interval 60 -> Attempted: 0, Successful: 0
[17:38:13.519301352] Interval 150 -> Attempted: 0, Successful: 0
[17:38:14.019530370] Interval 15 -> Attempted: 27, Successful: 0
[17:38:14.019533188] Interval 30 -> Attempted: 4, Successful: 0
[17:38:14.019533950] Interval 60 -> Attempted: 0, Successful: 0
[17:38:14.019534373] Interval 150 -> Attempted: 0, Successful: 0
[17:38:14.519396610] Interval 15 -> Attempted: 27, Successful: 0
[17:38:14.519399462] Interval 30 -> Attempted: 4, Successful: 0
[17:38:14.519400392] Interval 60 -> Attempted: 0, Successful: 0
[17:38:14.519400843] Interval 150 -> Attempted: 0, Successful: 0
[17:38:15.019494944] Interval 15 -> Attempted: 27, Successful: 0
[17:38:15.019498360] Interval 30 -> Attempted: 4, Successful: 0
[17:38:15.019499060] Interval 60 -> Attempted: 0, Successful: 0
[17:38:15.019499497] Interval 150 -> Attempted: 0, Successful: 0
[17:38:15.519277366] Interval 15 -> Attempted: 27, Successful: 0
[17:38:15.519281595] Interval 30 -> Attempted: 4, Successful: 0
[17:38:15.519282345] Interval 60 -> Attempted: 0, Successful: 0
[17:38:15.519282814] Interval 150 -> Attempted: 0, Successful: 0
[17:38:16.021973606] Interval 15 -> Attempted: 27, Successful: 9
[17:38:16.021978928] Interval 30 -> Attempted: 4, Successful: 0
[17:38:16.021979643] Interval 60 -> Attempted: 0, Successful: 0
[17:38:16.021980076] Interval 150 -> Attempted: 0, Successful: 0
